"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","protein_id","protein_name"
"prot-a-2655","ieu-b-40","body mass index || id:ieu-b-40","Signal peptide, CUB and EGF-like domain-containing protein 1 || id:prot-a-2655","Wald ratio",1,-0.0350418410041841,0.0115062761506276,0.00232328893371864,"prot-a-2655","Signal peptide, CUB and EGF-like domain-containing protein 1"
"prot-a-2688","ieu-b-40","body mass index || id:ieu-b-40","Protein Z-dependent protease inhibitor || id:prot-a-2688","Wald ratio",1,0.00896164416298243,0.00274823754331461,0.00111071120866263,"prot-a-2688","Protein Z-dependent protease inhibitor"
"prot-a-2609","ieu-b-40","body mass index || id:ieu-b-40","Reticulon-4 receptor || id:prot-a-2609","MR Egger",3,0.0175554859526186,0.014595130262158,0.441546322102639,"prot-a-2609","Reticulon-4 receptor"
"prot-a-2609","ieu-b-40","body mass index || id:ieu-b-40","Reticulon-4 receptor || id:prot-a-2609","Weighted median",3,0.00670722514847282,0.00490201746538082,0.171231298251764,"prot-a-2609","Reticulon-4 receptor"
"prot-a-2609","ieu-b-40","body mass index || id:ieu-b-40","Reticulon-4 receptor || id:prot-a-2609","Inverse variance weighted",3,0.00667489154852108,0.00456517345539895,0.143704719936417,"prot-a-2609","Reticulon-4 receptor"
"prot-a-2609","ieu-b-40","body mass index || id:ieu-b-40","Reticulon-4 receptor || id:prot-a-2609","Simple mode",3,0.00245914403293928,0.00618734675524356,0.729443868884091,"prot-a-2609","Reticulon-4 receptor"
"prot-a-2609","ieu-b-40","body mass index || id:ieu-b-40","Reticulon-4 receptor || id:prot-a-2609","Weighted mode",3,0.00859783689504941,0.00845858148783665,0.416365007188472,"prot-a-2609","Reticulon-4 receptor"
"prot-a-2747","ieu-b-40","body mass index || id:ieu-b-40","Urea transporter 2 || id:prot-a-2747","Wald ratio",1,0,0.00406992877624642,1,"prot-a-2747","Urea transporter 2"
"prot-a-263","ieu-b-40","body mass index || id:ieu-b-40","Brother of CDO || id:prot-a-263","Wald ratio",1,0.0390969162995595,0.0126651982378855,0.00202217171501491,"prot-a-263","Brother of CDO"
"prot-a-2689","ieu-b-40","body mass index || id:ieu-b-40","Protein Z-dependent protease inhibitor || id:prot-a-2689","Wald ratio",1,0.00091889242832639,0.00526831658907131,0.861536494020255,"prot-a-2689","Protein Z-dependent protease inhibitor"
"prot-a-252","ieu-b-40","body mass index || id:ieu-b-40","Baculoviral IAP repeat-containing protein 5 || id:prot-a-252","Wald ratio",1,-0.0239520958083832,0.00925421883505716,0.00964690599063413,"prot-a-252","Baculoviral IAP repeat-containing protein 5"
"prot-a-2866","ieu-b-40","body mass index || id:ieu-b-40","Steroidogenic acute regulatory protein, mitochondrial || id:prot-a-2866","Wald ratio",1,0.0036319612590799,0.0108958837772397,0.738882680363527,"prot-a-2866","Steroidogenic acute regulatory protein, mitochondrial"
"prot-a-2538","ieu-b-40","body mass index || id:ieu-b-40","Regulator of G-protein signaling 8 || id:prot-a-2538","Inverse variance weighted",2,0.028670645163739,0.00884751671519292,0.00119307631151873,"prot-a-2538","Regulator of G-protein signaling 8"
"prot-a-2823","ieu-b-40","body mass index || id:ieu-b-40","Kunitz-type protease inhibitor 1 || id:prot-a-2823","Inverse variance weighted",2,0.000688040483001024,0.00511561974054551,0.8930088142626,"prot-a-2823","Kunitz-type protease inhibitor 1"
"prot-a-2691","ieu-b-40","body mass index || id:ieu-b-40","Kallistatin || id:prot-a-2691","Inverse variance weighted",2,-0.000473141766193063,0.00498548811968418,0.92439123837643,"prot-a-2691","Kallistatin"
"prot-a-2645","ieu-b-40","body mass index || id:ieu-b-40","Secretogranin-3 || id:prot-a-2645","Wald ratio",1,-0.0277777777777778,0.00411522633744856,1.47845155560356e-11,"prot-a-2645","Secretogranin-3"
"prot-a-2464","ieu-b-40","body mass index || id:ieu-b-40","Dihydropteridine reductase || id:prot-a-2464","Inverse variance weighted",2,0.00270424855021489,0.00339881853744008,0.426239160080553,"prot-a-2464","Dihydropteridine reductase"
"prot-a-2760","ieu-b-40","body mass index || id:ieu-b-40","Sodium-coupled monocarboxylate transporter 1 || id:prot-a-2760","Inverse variance weighted",2,0.0124023744729968,0.00599885036560129,0.0386909661784194,"prot-a-2760","Sodium-coupled monocarboxylate transporter 1"
"prot-a-2868","ieu-b-40","body mass index || id:ieu-b-40","Signal transducer and activator of transcription 1-alpha/beta || id:prot-a-2868","Inverse variance weighted",2,-0.00697519254281151,0.0188720245278372,0.711676907315682,"prot-a-2868","Signal transducer and activator of transcription 1-alpha/beta"
"prot-a-2721","ieu-b-40","body mass index || id:ieu-b-40","Sialate O-acetylesterase || id:prot-a-2721","Wald ratio",1,0.0065947242206235,0.012589928057554,0.600411028614905,"prot-a-2721","Sialate O-acetylesterase"
"prot-a-2690","ieu-b-40","body mass index || id:ieu-b-40","Serpin A12 || id:prot-a-2690","MR Egger",3,0.0272925270134909,0.0145625128027643,0.312034522119891,"prot-a-2690","Serpin A12"
"prot-a-2690","ieu-b-40","body mass index || id:ieu-b-40","Serpin A12 || id:prot-a-2690","Weighted median",3,-0.00981595047643434,0.00538230128487975,0.0681904799882062,"prot-a-2690","Serpin A12"
"prot-a-2690","ieu-b-40","body mass index || id:ieu-b-40","Serpin A12 || id:prot-a-2690","Inverse variance weighted",3,-0.0104857504980303,0.00975883793517119,0.282604192716902,"prot-a-2690","Serpin A12"
"prot-a-2690","ieu-b-40","body mass index || id:ieu-b-40","Serpin A12 || id:prot-a-2690","Simple mode",3,-0.0267945163974247,0.0122432011219225,0.160099352949716,"prot-a-2690","Serpin A12"
"prot-a-2690","ieu-b-40","body mass index || id:ieu-b-40","Serpin A12 || id:prot-a-2690","Weighted mode",3,0.000651907081462044,0.0198005020556342,0.976725688665876,"prot-a-2690","Serpin A12"
"prot-a-273","ieu-b-40","body mass index || id:ieu-b-40","Peregrin || id:prot-a-273","Wald ratio",1,0.0338865836791148,0.012448132780083,0.0064844521966554,"prot-a-273","Peregrin"
"prot-a-2727","ieu-b-40","body mass index || id:ieu-b-40","Sialic acid-binding Ig-like lectin 14 || id:prot-a-2727","Wald ratio",1,-0.00251256281407035,0.00481574539363484,0.601851975770549,"prot-a-2727","Sialic acid-binding Ig-like lectin 14"
"prot-a-2709","ieu-b-40","body mass index || id:ieu-b-40","Secreted frizzled-related protein 1 || id:prot-a-2709","Wald ratio",1,0.0100263852242744,0.00897097625329815,0.263717761833697,"prot-a-2709","Secreted frizzled-related protein 1"
"prot-a-2623","ieu-b-40","body mass index || id:ieu-b-40","Serum amyloid A-1 protein || id:prot-a-2623","Wald ratio",1,0.0304601425793908,0.0123136746597537,0.0133727842913177,"prot-a-2623","Serum amyloid A-1 protein"
"prot-a-2735","ieu-b-40","body mass index || id:ieu-b-40","Signal-regulatory protein gamma || id:prot-a-2735","Wald ratio",1,-0.00532724505327245,0.00684931506849315,0.436700030722758,"prot-a-2735","Signal-regulatory protein gamma"
"prot-a-2592","ieu-b-40","body mass index || id:ieu-b-40","Ubiquitin || id:prot-a-2592","Wald ratio",1,0.00938628158844765,0.0129963898916967,0.47015786285767,"prot-a-2592","Ubiquitin"
"prot-a-247","ieu-b-40","body mass index || id:ieu-b-40","Biglycan || id:prot-a-247","Inverse variance weighted",2,0.00251919402109759,0.00561812127354351,0.653860888795355,"prot-a-247","Biglycan"
"prot-a-2602","ieu-b-40","body mass index || id:ieu-b-40","Ribonucleoside-diphosphate reductase subunit M2 B || id:prot-a-2602","Wald ratio",1,0.0185825410544512,0.00777873811581677,0.0168994124245017,"prot-a-2602","Ribonucleoside-diphosphate reductase subunit M2 B"
"prot-a-2486","ieu-b-40","body mass index || id:ieu-b-40","DNA repair protein RAD51 homolog 4 || id:prot-a-2486","Wald ratio",1,0.0162721893491124,0.0113412228796844,0.151349055248388,"prot-a-2486","DNA repair protein RAD51 homolog 4"
"prot-a-2676","ieu-b-40","body mass index || id:ieu-b-40","Semaphorin-5A || id:prot-a-2676","Inverse variance weighted",2,0.000412062108824682,0.00199261043329941,0.836169869352671,"prot-a-2676","Semaphorin-5A"
"prot-a-2648","ieu-b-40","body mass index || id:ieu-b-40","Mammaglobin-B || id:prot-a-2648","Inverse variance weighted",2,-0.00304348361311607,0.0441692894161288,0.945065261518012,"prot-a-2648","Mammaglobin-B"
"prot-a-2668","ieu-b-40","body mass index || id:ieu-b-40","P-selectin glycoprotein ligand 1 || id:prot-a-2668","Wald ratio",1,-0.0134228187919463,0.0108415074858028,0.215680749361015,"prot-a-2668","P-selectin glycoprotein ligand 1"
"prot-a-2778","ieu-b-40","body mass index || id:ieu-b-40","Small integral membrane protein 9 || id:prot-a-2778","Wald ratio",1,-0.00975907288807563,0.00579444952729491,0.0921409896538883,"prot-a-2778","Small integral membrane protein 9"
"prot-a-2618","ieu-b-40","body mass index || id:ieu-b-40","Protein S100-A4 || id:prot-a-2618","Wald ratio",1,0.00297265160523187,0.00832342449464923,0.720984861901671,"prot-a-2618","Protein S100-A4"
"prot-a-2891","ieu-b-40","body mass index || id:ieu-b-40","Extracellular sulfatase Sulf-2 || id:prot-a-2891","Inverse variance weighted",2,-0.0102466162416175,0.026970045315666,0.704000489685782,"prot-a-2891","Extracellular sulfatase Sulf-2"
"prot-a-2522","ieu-b-40","body mass index || id:ieu-b-40","Replication initiator 1 || id:prot-a-2522","Wald ratio",1,-0.0113519091847265,0.00464396284829721,0.0145075422497356,"prot-a-2522","Replication initiator 1"
"prot-a-2473","ieu-b-40","body mass index || id:ieu-b-40","Ras-related protein Rab-26 || id:prot-a-2473","Wald ratio",1,-0.00126903553299492,0.0107868020304569,0.906347316282193,"prot-a-2473","Ras-related protein Rab-26"
"prot-a-2671","ieu-b-40","body mass index || id:ieu-b-40","Semaphorin-3C || id:prot-a-2671","Wald ratio",1,-0.0228310502283105,0.0102739726027397,0.0262682913820422,"prot-a-2671","Semaphorin-3C"
"prot-a-2493","ieu-b-40","body mass index || id:ieu-b-40","Retinoic acid receptor responder protein 1 || id:prot-a-2493","Wald ratio",1,0.000222915737851092,0.00163471541090801,0.891533819083154,"prot-a-2493","Retinoic acid receptor responder protein 1"
"prot-a-2780","ieu-b-40","body mass index || id:ieu-b-40","Acid sphingomyelinase-like phosphodiesterase 3a || id:prot-a-2780","Inverse variance weighted",2,0.00681892625772142,0.00231730002377484,0.00325450865090978,"prot-a-2780","Acid sphingomyelinase-like phosphodiesterase 3a"
"prot-a-2575","ieu-b-40","body mass index || id:ieu-b-40","rRNA methyltransferase 3, mitochondrial || id:prot-a-2575","MR Egger",3,0.00832404090719802,0.016174372150089,0.697418487505992,"prot-a-2575","rRNA methyltransferase 3, mitochondrial"
"prot-a-2575","ieu-b-40","body mass index || id:ieu-b-40","rRNA methyltransferase 3, mitochondrial || id:prot-a-2575","Weighted median",3,0.00693484218416717,0.00279879937451422,0.0132198255268883,"prot-a-2575","rRNA methyltransferase 3, mitochondrial"
"prot-a-2575","ieu-b-40","body mass index || id:ieu-b-40","rRNA methyltransferase 3, mitochondrial || id:prot-a-2575","Inverse variance weighted",3,0.00598878268572864,0.00634590947631786,0.345311059878483,"prot-a-2575","rRNA methyltransferase 3, mitochondrial"
"prot-a-2575","ieu-b-40","body mass index || id:ieu-b-40","rRNA methyltransferase 3, mitochondrial || id:prot-a-2575","Simple mode",3,0.0133771302115641,0.00491541289560406,0.112656594748216,"prot-a-2575","rRNA methyltransferase 3, mitochondrial"
"prot-a-2575","ieu-b-40","body mass index || id:ieu-b-40","rRNA methyltransferase 3, mitochondrial || id:prot-a-2575","Weighted mode",3,0.00725374986371916,0.0228801805532535,0.781253645727235,"prot-a-2575","rRNA methyltransferase 3, mitochondrial"
"prot-a-261","ieu-b-40","body mass index || id:ieu-b-40","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 || id:prot-a-261","Wald ratio",1,0.00679347826086957,0.0122282608695652,0.578514721507944,"prot-a-261","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3"
"prot-a-2694","ieu-b-40","body mass index || id:ieu-b-40","Serpin A9 || id:prot-a-2694","Inverse variance weighted",2,-0.0158638432263636,0.00719743090527944,0.0275174511928732,"prot-a-2694","Serpin A9"
"prot-a-2767","ieu-b-40","body mass index || id:ieu-b-40","SLIT and NTRK-like protein 3 || id:prot-a-2767","Wald ratio",1,0.00594795539033457,0.00483271375464684,0.218409186619242,"prot-a-2767","SLIT and NTRK-like protein 3"
"prot-a-2810","ieu-b-40","body mass index || id:ieu-b-40","SPARC-like protein 1 || id:prot-a-2810","Wald ratio",1,-0.00645161290322581,0.012316715542522,0.600411028614905,"prot-a-2810","SPARC-like protein 1"
"prot-a-2675","ieu-b-40","body mass index || id:ieu-b-40","Semaphorin-4D || id:prot-a-2675","Wald ratio",1,-0.00534947561061449,0.0023227986203984,0.0212771381759598,"prot-a-2675","Semaphorin-4D"
"prot-a-2487","ieu-b-40","body mass index || id:ieu-b-40","NKG2D ligand 4 || id:prot-a-2487","Wald ratio",1,-0.000235128144838937,0.00446743475193981,0.958025455470674,"prot-a-2487","NKG2D ligand 4"
"prot-a-2551","ieu-b-40","body mass index || id:ieu-b-40","RecQ-mediated genome instability protein 1 || id:prot-a-2551","Wald ratio",1,0.0271122320302648,0.0113493064312736,0.0168994124245017,"prot-a-2551","RecQ-mediated genome instability protein 1"
"prot-a-2532","ieu-b-40","body mass index || id:ieu-b-40","Repulsive guidance molecule A || id:prot-a-2532","Wald ratio",1,0.000881834215167549,0.00793650793650794,0.911528237909377,"prot-a-2532","Repulsive guidance molecule A"
"prot-a-2715","ieu-b-40","body mass index || id:ieu-b-40","SH2 domain-containing protein 1A || id:prot-a-2715","Wald ratio",1,-0.0124457308248915,0.00520984081041968,0.0168994124245017,"prot-a-2715","SH2 domain-containing protein 1A"
"prot-a-2882","ieu-b-40","body mass index || id:ieu-b-40","Erythrocyte band 7 integral membrane protein || id:prot-a-2882","Wald ratio",1,0.0299957752429235,0.0040135192226447,7.79801478206059e-14,"prot-a-2882","Erythrocyte band 7 integral membrane protein"
"prot-a-2695","ieu-b-40","body mass index || id:ieu-b-40","Antithrombin-III || id:prot-a-2695","Wald ratio",1,-0.0300480769230769,0.0120192307692308,0.0124193306515523,"prot-a-2695","Antithrombin-III"
"prot-a-2809","ieu-b-40","body mass index || id:ieu-b-40","SPARC || id:prot-a-2809","Inverse variance weighted",2,0.03732483754017,0.00768083274845845,1.17695676545016e-06,"prot-a-2809","SPARC"
"prot-a-2729","ieu-b-40","body mass index || id:ieu-b-40","Sialic acid-binding Ig-like lectin 7 || id:prot-a-2729","Inverse variance weighted",2,-0.0168716958466209,0.00588530681752847,0.00414712132234248,"prot-a-2729","Sialic acid-binding Ig-like lectin 7"
"prot-a-2679","ieu-b-40","body mass index || id:ieu-b-40","Semaphorin-6C || id:prot-a-2679","Wald ratio",1,-0.0217522658610272,0.0117824773413897,0.0648698702799591,"prot-a-2679","Semaphorin-6C"
"prot-a-2654","ieu-b-40","body mass index || id:ieu-b-40","SCP2 sterol-binding domain-containing protein 1 || id:prot-a-2654","Inverse variance weighted",2,-0.00201295687350515,0.00222675214389078,0.366001846279643,"prot-a-2654","SCP2 sterol-binding domain-containing protein 1"
"prot-a-28","ieu-b-40","body mass index || id:ieu-b-40","Disintegrin and metalloproteinase domain-containing protein 23 || id:prot-a-28","Inverse variance weighted",2,-0.00133920483192575,0.00428291308768847,0.754519610825027,"prot-a-28","Disintegrin and metalloproteinase domain-containing protein 23"
"prot-a-271","ieu-b-40","body mass index || id:ieu-b-40","Transcription factor IIIB 90 kDa subunit || id:prot-a-271","Wald ratio",1,-0.00592885375494071,0.0113636363636364,0.601851975770549,"prot-a-271","Transcription factor IIIB 90 kDa subunit"
"prot-a-27","ieu-b-40","body mass index || id:ieu-b-40","Disintegrin and metalloproteinase domain-containing protein 19 || id:prot-a-27","Wald ratio",1,0.0111486486486486,0.014527027027027,0.442818848069903,"prot-a-27","Disintegrin and metalloproteinase domain-containing protein 19"
"prot-a-2875","ieu-b-40","body mass index || id:ieu-b-40","Stromal interaction molecule 1 || id:prot-a-2875","Wald ratio",1,-0.0101767541510445,0.0096411355115158,0.291171315245308,"prot-a-2875","Stromal interaction molecule 1"
"prot-a-2820","ieu-b-40","body mass index || id:ieu-b-40","Serine protease inhibitor Kazal-type 6 || id:prot-a-2820","Inverse variance weighted",2,-0.00284690817248555,0.00300895381236553,0.344074368556901,"prot-a-2820","Serine protease inhibitor Kazal-type 6"
"prot-a-2658","ieu-b-40","body mass index || id:ieu-b-40","Signal peptidase complex catalytic subunit SEC11C || id:prot-a-2658","Inverse variance weighted",2,0.00583219735401983,0.0122969119741672,0.635299211247527,"prot-a-2658","Signal peptidase complex catalytic subunit SEC11C"
"prot-a-2517","ieu-b-40","body mass index || id:ieu-b-40","RELT-like protein 1 || id:prot-a-2517","Wald ratio",1,-0.0459428571428571,0.0107428571428571,1.89772959047511e-05,"prot-a-2517","RELT-like protein 1"
"prot-a-257","ieu-b-40","body mass index || id:ieu-b-40","Bone morphogenetic protein 7 || id:prot-a-257","Inverse variance weighted",2,0.0188302774652596,0.00722861276455114,0.00918838601489588,"prot-a-257","Bone morphogenetic protein 7"
"prot-a-2736","ieu-b-40","body mass index || id:ieu-b-40","NAD-dependent protein deacetylase sirtuin-2 || id:prot-a-2736","MR Egger",3,0.0025505001418189,0.0190815619632763,0.915408832734317,"prot-a-2736","NAD-dependent protein deacetylase sirtuin-2"
"prot-a-2736","ieu-b-40","body mass index || id:ieu-b-40","NAD-dependent protein deacetylase sirtuin-2 || id:prot-a-2736","Weighted median",3,-0.00355598073244805,0.00425919112037982,0.403776385742822,"prot-a-2736","NAD-dependent protein deacetylase sirtuin-2"
"prot-a-2736","ieu-b-40","body mass index || id:ieu-b-40","NAD-dependent protein deacetylase sirtuin-2 || id:prot-a-2736","Inverse variance weighted",3,-0.00623079263804403,0.00699169179048535,0.37283746473461,"prot-a-2736","NAD-dependent protein deacetylase sirtuin-2"
"prot-a-2736","ieu-b-40","body mass index || id:ieu-b-40","NAD-dependent protein deacetylase sirtuin-2 || id:prot-a-2736","Simple mode",3,-0.00494113886497208,0.00755194282748195,0.58010971118158,"prot-a-2736","NAD-dependent protein deacetylase sirtuin-2"
"prot-a-2736","ieu-b-40","body mass index || id:ieu-b-40","NAD-dependent protein deacetylase sirtuin-2 || id:prot-a-2736","Weighted mode",3,-0.00172200697158693,0.012390130662249,0.902195942610397,"prot-a-2736","NAD-dependent protein deacetylase sirtuin-2"
"prot-a-2883","ieu-b-40","body mass index || id:ieu-b-40","Syntaxin-10 || id:prot-a-2883","Wald ratio",1,0.0137037732307115,0.00356673549840436,0.000121983497228174,"prot-a-2883","Syntaxin-10"
"prot-a-2639","ieu-b-40","body mass index || id:ieu-b-40","Scavenger receptor class A member 5 || id:prot-a-2639","Wald ratio",1,-0.00551832873472605,0.00748916042569965,0.461218374590665,"prot-a-2639","Scavenger receptor class A member 5"
"prot-a-2708","ieu-b-40","body mass index || id:ieu-b-40","14-3-3 protein sigma || id:prot-a-2708","Wald ratio",1,-0.0210231254379818,0.0119131044148563,0.0776132094577024,"prot-a-2708","14-3-3 protein sigma"
"prot-a-2656","ieu-b-40","body mass index || id:ieu-b-40","Stromal cell-derived factor 2-like protein 1 || id:prot-a-2656","Wald ratio",1,0.0226673695308382,0.0105429625724829,0.031555214782181,"prot-a-2656","Stromal cell-derived factor 2-like protein 1"
"prot-a-2869","ieu-b-40","body mass index || id:ieu-b-40","Signal transducer and activator of transcription 3 || id:prot-a-2869","Wald ratio",1,-0.0263640531866116,0.00848234754699679,0.00188289178114655,"prot-a-2869","Signal transducer and activator of transcription 3"
"prot-a-2642","ieu-b-40","body mass index || id:ieu-b-40","Scavenger receptor class F member 2 || id:prot-a-2642","Wald ratio",1,0.0143476810143477,0.00734067400734067,0.0506367447894727,"prot-a-2642","Scavenger receptor class F member 2"
"prot-a-268","ieu-b-40","body mass index || id:ieu-b-40","BPI fold-containing family B member 1 || id:prot-a-268","Wald ratio",1,0.00343563902885937,0.00412276683463124,0.404656761927286,"prot-a-268","BPI fold-containing family B member 1"
"prot-a-2453","ieu-b-40","body mass index || id:ieu-b-40","Transcriptional activator protein Pur-alpha || id:prot-a-2453","Wald ratio",1,0.00208623087621697,0.0125173852573018,0.867632334778193,"prot-a-2453","Transcriptional activator protein Pur-alpha"
"prot-a-2476","ieu-b-40","body mass index || id:ieu-b-40","Ras-related protein Rab-35 || id:prot-a-2476","Wald ratio",1,0.0184998318197107,0.00571812983518332,0.00121517485941102,"prot-a-2476","Ras-related protein Rab-35"
"prot-a-2495","ieu-b-40","body mass index || id:ieu-b-40","Ras GTPase-activating protein 1 || id:prot-a-2495","Inverse variance weighted",2,0.0142248065931162,0.00614293188149553,0.0205780413568856,"prot-a-2495","Ras GTPase-activating protein 1"
"prot-a-2728","ieu-b-40","body mass index || id:ieu-b-40","Sialic acid-binding Ig-like lectin 14 || id:prot-a-2728","Wald ratio",1,-0.00080032012805122,0.00960384153661465,0.933586496294755,"prot-a-2728","Sialic acid-binding Ig-like lectin 14"
"prot-a-2573","ieu-b-40","body mass index || id:ieu-b-40","E3 ubiquitin-protein ligase RNF8 || id:prot-a-2573","MR Egger",3,0.0207543563734911,0.046561398725754,0.733060827596368,"prot-a-2573","E3 ubiquitin-protein ligase RNF8"
"prot-a-2573","ieu-b-40","body mass index || id:ieu-b-40","E3 ubiquitin-protein ligase RNF8 || id:prot-a-2573","Weighted median",3,0.0140443327348521,0.00559934037435854,0.0121343839514859,"prot-a-2573","E3 ubiquitin-protein ligase RNF8"
"prot-a-2573","ieu-b-40","body mass index || id:ieu-b-40","E3 ubiquitin-protein ligase RNF8 || id:prot-a-2573","Inverse variance weighted",3,0.0156672200200723,0.00971677506327073,0.106877344057849,"prot-a-2573","E3 ubiquitin-protein ligase RNF8"
"prot-a-2573","ieu-b-40","body mass index || id:ieu-b-40","E3 ubiquitin-protein ligase RNF8 || id:prot-a-2573","Simple mode",3,0.0102620670186801,0.00944153194879666,0.390623772692712,"prot-a-2573","E3 ubiquitin-protein ligase RNF8"
"prot-a-2573","ieu-b-40","body mass index || id:ieu-b-40","E3 ubiquitin-protein ligase RNF8 || id:prot-a-2573","Weighted mode",3,0.0136002953468866,0.0202926964730706,0.571748861589358,"prot-a-2573","E3 ubiquitin-protein ligase RNF8"
"prot-a-2444","ieu-b-40","body mass index || id:ieu-b-40","Receptor-type tyrosine-protein phosphatase H || id:prot-a-2444","Wald ratio",1,-0.0147462277091907,0.00617283950617284,0.0168994124245017,"prot-a-2444","Receptor-type tyrosine-protein phosphatase H"
"prot-a-2711","ieu-b-40","body mass index || id:ieu-b-40","Pulmonary surfactant-associated protein C || id:prot-a-2711","Wald ratio",1,0.00351758793969849,0.00477386934673367,0.461218374590665,"prot-a-2711","Pulmonary surfactant-associated protein C"
"prot-a-2449","ieu-b-40","body mass index || id:ieu-b-40","Receptor-type tyrosine-protein phosphatase U || id:prot-a-2449","Wald ratio",1,0.0006426735218509,0.0122107969151671,0.958025455470674,"prot-a-2449","Receptor-type tyrosine-protein phosphatase U"
"prot-a-2681","ieu-b-40","body mass index || id:ieu-b-40","Semenogelin-1 || id:prot-a-2681","Inverse variance weighted",2,0.00584285961474168,0.00724735555205382,0.420124232068986,"prot-a-2681","Semenogelin-1"
"prot-a-2477","ieu-b-40","body mass index || id:ieu-b-40","Ras-related protein Rab-39B || id:prot-a-2477","Wald ratio",1,-0.00924092409240924,0.0125412541254125,0.461218374590665,"prot-a-2477","Ras-related protein Rab-39B"
"prot-a-2468","ieu-b-40","body mass index || id:ieu-b-40","Sulfhydryl oxidase 1 || id:prot-a-2468","Wald ratio",1,-0.0156549520766773,0.00798722044728434,0.0499957902964409,"prot-a-2468","Sulfhydryl oxidase 1"
"prot-a-2261","ieu-b-40","body mass index || id:ieu-b-40","Membrane-associated progesterone receptor component 2 || id:prot-a-2261","Wald ratio",1,0.0117114719190844,0.00452488687782805,0.00964690599063413,"prot-a-2261","Membrane-associated progesterone receptor component 2"
"prot-a-2333","ieu-b-40","body mass index || id:ieu-b-40","Periostin || id:prot-a-2333","Inverse variance weighted",2,0.0079571812782783,0.00750523402620825,0.289045611623033,"prot-a-2333","Periostin"
"prot-a-1999","ieu-b-40","body mass index || id:ieu-b-40","Nucleosome assembly protein 1-like 2 || id:prot-a-1999","Inverse variance weighted",2,0.0138103815069977,0.00611111542723558,0.023828760713739,"prot-a-1999","Nucleosome assembly protein 1-like 2"
"prot-a-2191","ieu-b-40","body mass index || id:ieu-b-40","Pterin-4-alpha-carbinolamine dehydratase || id:prot-a-2191","Wald ratio",1,-0.00624219725343321,0.0112359550561798,0.578514721507944,"prot-a-2191","Pterin-4-alpha-carbinolamine dehydratase"
"prot-a-2184","ieu-b-40","body mass index || id:ieu-b-40","Mono [ADP-ribose] polymerase PARP16 || id:prot-a-2184","Wald ratio",1,-0.00218818380743982,0.00268549830913069,0.4151783194999,"prot-a-2184","Mono [ADP-ribose] polymerase PARP16"
"prot-a-2260","ieu-b-40","body mass index || id:ieu-b-40","Membrane-associated progesterone receptor component 2 || id:prot-a-2260","Wald ratio",1,-0.00106752068321324,0.0114758473445423,0.925885085858511,"prot-a-2260","Membrane-associated progesterone receptor component 2"
"prot-a-2156","ieu-b-40","body mass index || id:ieu-b-40","Oncostatin-M-specific receptor subunit beta || id:prot-a-2156","Wald ratio",1,0.00861656294877932,0.0100526567735759,0.391365938307552,"prot-a-2156","Oncostatin-M-specific receptor subunit beta"
"prot-a-2143","ieu-b-40","body mass index || id:ieu-b-40","Obg-like ATPase 1 || id:prot-a-2143","Wald ratio",1,0.0528723945094052,0.0111845449923742,2.27555536695143e-06,"prot-a-2143","Obg-like ATPase 1"
"prot-a-2014","ieu-b-40","body mass index || id:ieu-b-40","Natural cytotoxicity triggering receptor 1 || id:prot-a-2014","Wald ratio",1,0.0160247399493956,0.00927748102333427,0.0841186947979135,"prot-a-2014","Natural cytotoxicity triggering receptor 1"
"prot-a-2160","ieu-b-40","body mass index || id:ieu-b-40","P2X purinoceptor 6 || id:prot-a-2160","Wald ratio",1,0.00770598695909899,0.013040901007706,0.554581334468169,"prot-a-2160","P2X purinoceptor 6"
"prot-a-215","ieu-b-40","body mass index || id:ieu-b-40","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8 || id:prot-a-215","Wald ratio",1,0.000918611060077163,0.00330699981627779,0.78118295086715,"prot-a-215","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
"prot-a-2318","ieu-b-40","body mass index || id:ieu-b-40","GDP-fucose protein O-fucosyltransferase 1 || id:prot-a-2318","Wald ratio",1,-0.006125,0.00475,0.197233459347633,"prot-a-2318","GDP-fucose protein O-fucosyltransferase 1"
"prot-a-2119","ieu-b-40","body mass index || id:ieu-b-40","Netrin-4 || id:prot-a-2119","Wald ratio",1,0.0136739834472832,0.00827635840230299,0.0984991027915988,"prot-a-2119","Netrin-4"
"prot-a-2384","ieu-b-40","body mass index || id:ieu-b-40","Pre-mRNA-processing factor 6 || id:prot-a-2384","Wald ratio",1,0.0123626373626374,0.0130494505494505,0.34345107683441,"prot-a-2384","Pre-mRNA-processing factor 6"
"prot-a-221","ieu-b-40","body mass index || id:ieu-b-40","Beta-1,4-galactosyltransferase 7 || id:prot-a-221","Wald ratio",1,0.0407523510971787,0.0112852664576802,0.000304887997471077,"prot-a-221","Beta-1,4-galactosyltransferase 7"
"prot-a-2162","ieu-b-40","body mass index || id:ieu-b-40","Prolyl 4-hydroxylase subunit alpha-2 || id:prot-a-2162","Wald ratio",1,0.0213197969543147,0.0126903553299492,0.0929573157274401,"prot-a-2162","Prolyl 4-hydroxylase subunit alpha-2"
