"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","protein_id","protein_name"
"prot-a-3215","R12_amyloidosis","R12_E4_AMYLNAS","Vitronectin || id:prot-a-3215","Simple mode",4,0.0983948244151647,0.416073631126064,0.828284093590496,"prot-a-3215","Vitronectin"
"prot-a-3215","R12_amyloidosis","R12_E4_AMYLNAS","Vitronectin || id:prot-a-3215","Weighted mode",4,0.147083518016753,0.466332019460146,0.77312133488957,"prot-a-3215","Vitronectin"
"prot-a-318","R12_amyloidosis","R12_E4_AMYLNAS","Complement component C6 || id:prot-a-318","Wald ratio",1,0.0901098354381936,0.504121699196326,0.85813699506509,"prot-a-318","Complement component C6"
"prot-a-3212","R12_amyloidosis","R12_E4_AMYLNAS","Vesicle transport through interaction with t-SNAREs homolog 1A || id:prot-a-3212","Wald ratio",1,0.19328338762215,0.428663409337676,0.652063210191644,"prot-a-3212","Vesicle transport through interaction with t-SNAREs homolog 1A"
"prot-a-316","R12_amyloidosis","R12_E4_AMYLNAS","Protein CEI || id:prot-a-316","MR Egger",4,-0.310619183442138,0.335020659947633,0.451721153493886,"prot-a-316","Protein CEI"
"prot-a-316","R12_amyloidosis","R12_E4_AMYLNAS","Protein CEI || id:prot-a-316","Weighted median",4,-0.110235948410979,0.0958886175464091,0.250298371974765,"prot-a-316","Protein CEI"
"prot-a-316","R12_amyloidosis","R12_E4_AMYLNAS","Protein CEI || id:prot-a-316","Inverse variance weighted",4,-0.0792693168524033,0.0865201367677859,0.35956462662448,"prot-a-316","Protein CEI"
"prot-a-316","R12_amyloidosis","R12_E4_AMYLNAS","Protein CEI || id:prot-a-316","Simple mode",4,-0.0859831941559842,0.259229447295794,0.761945686099986,"prot-a-316","Protein CEI"
"prot-a-316","R12_amyloidosis","R12_E4_AMYLNAS","Protein CEI || id:prot-a-316","Weighted mode",4,-0.118125725287487,0.29907320819973,0.719270272660156,"prot-a-316","Protein CEI"
"prot-a-3158","R12_amyloidosis","R12_E4_AMYLNAS","UDP-glucuronosyltransferase 2A1 || id:prot-a-3158","Wald ratio",1,-0.238789448441247,0.347007673860911,0.491365371402063,"prot-a-3158","UDP-glucuronosyltransferase 2A1"
"prot-a-3091","R12_amyloidosis","R12_E4_AMYLNAS","Tryptase gamma || id:prot-a-3091","Inverse variance weighted",2,0.1849584206093,0.26536106454839,0.485798646355421,"prot-a-3091","Tryptase gamma"
"prot-a-326","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase-related protein 10 || id:prot-a-326","MR Egger",3,-0.519898878995938,0.298293206140964,0.331612779466354,"prot-a-326","Carbonic anhydrase-related protein 10"
"prot-a-326","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase-related protein 10 || id:prot-a-326","Weighted median",3,-0.0474227762634544,0.164799211129844,0.773529736910747,"prot-a-326","Carbonic anhydrase-related protein 10"
"prot-a-326","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase-related protein 10 || id:prot-a-326","Inverse variance weighted",3,0.0209140624993129,0.214968172371617,0.922496802713445,"prot-a-326","Carbonic anhydrase-related protein 10"
"prot-a-326","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase-related protein 10 || id:prot-a-326","Simple mode",3,-0.045332151137709,0.226665748650912,0.85997501563639,"prot-a-326","Carbonic anhydrase-related protein 10"
"prot-a-326","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase-related protein 10 || id:prot-a-326","Weighted mode",3,-0.0876858081564627,0.414333321018735,0.852002174491102,"prot-a-326","Carbonic anhydrase-related protein 10"
"prot-a-3180","R12_amyloidosis","R12_E4_AMYLNAS","Ubiquitin carboxyl-terminal hydrolase 25 || id:prot-a-3180","Inverse variance weighted",2,0.0886510336088902,0.156511689438068,0.571109680885277,"prot-a-3180","Ubiquitin carboxyl-terminal hydrolase 25"
"prot-a-295","R12_amyloidosis","R12_E4_AMYLNAS","Uncharacterized protein C1orf115 || id:prot-a-295","Wald ratio",1,-0.0422206218274112,0.384968274111675,0.912668721717789,"prot-a-295","Uncharacterized protein C1orf115"
"prot-a-327","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase-related protein 10 || id:prot-a-327","Inverse variance weighted",2,0.153256583686748,0.200095282588479,0.443725079934054,"prot-a-327","Carbonic anhydrase-related protein 10"
"prot-a-3236","R12_amyloidosis","R12_E4_AMYLNAS","Lymphotactin || id:prot-a-3236","Wald ratio",1,0.158830733410943,0.165131548311991,0.33612814107929,"prot-a-3236","Lymphotactin"
"prot-a-3211","R12_amyloidosis","R12_E4_AMYLNAS","Vacuolar protein sorting-associated protein VTA1 homolog || id:prot-a-3211","Inverse variance weighted",2,-0.0763224259467048,0.614395862656082,0.901138288331698,"prot-a-3211","Vacuolar protein sorting-associated protein VTA1 homolog"
"prot-a-2906","R12_amyloidosis","R12_E4_AMYLNAS","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 || id:prot-a-2906","MR Egger",4,0.199140776702459,0.189594262074788,0.40375146883244,"prot-a-2906","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
"prot-a-2906","R12_amyloidosis","R12_E4_AMYLNAS","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 || id:prot-a-2906","Weighted median",4,0.123828417178977,0.130596411367065,0.343039729561286,"prot-a-2906","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
"prot-a-2906","R12_amyloidosis","R12_E4_AMYLNAS","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 || id:prot-a-2906","Inverse variance weighted",4,0.11063849659456,0.123464297175389,0.370190101151429,"prot-a-2906","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
"prot-a-2906","R12_amyloidosis","R12_E4_AMYLNAS","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 || id:prot-a-2906","Simple mode",4,0.130315658025719,0.251579538980907,0.640242552556134,"prot-a-2906","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
"prot-a-2906","R12_amyloidosis","R12_E4_AMYLNAS","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 || id:prot-a-2906","Weighted mode",4,0.128584597592374,0.328163080616959,0.721358391991029,"prot-a-2906","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
"prot-a-3200","R12_amyloidosis","R12_E4_AMYLNAS","Selenoprotein S || id:prot-a-3200","Inverse variance weighted",2,-0.162206533916648,0.121730552382736,0.182694396081186,"prot-a-3200","Selenoprotein S"
"prot-a-3147","R12_amyloidosis","R12_E4_AMYLNAS","Ubiquilin-4 || id:prot-a-3147","Wald ratio",1,-0.290789197692711,0.200162558993183,0.146288960490639,"prot-a-3147","Ubiquilin-4"
"prot-a-3255","R12_amyloidosis","R12_E4_AMYLNAS","Transcriptional regulator Kaiso || id:prot-a-3255","Wald ratio",1,0.997153983088563,0.628449043168669,0.112582810718781,"prot-a-3255","Transcriptional regulator Kaiso"
"prot-a-3231","R12_amyloidosis","R12_E4_AMYLNAS","WNT1-inducible-signaling pathway protein 1 || id:prot-a-3231","Inverse variance weighted",2,0.157817107384668,0.180185732715107,0.381107259024166,"prot-a-3231","WNT1-inducible-signaling pathway protein 1"
"prot-a-3213","R12_amyloidosis","R12_E4_AMYLNAS","Vesicle transport through interaction with t-SNAREs homolog 1B || id:prot-a-3213","Wald ratio",1,-0.299182627461559,0.205940113299164,0.146288960490639,"prot-a-3213","Vesicle transport through interaction with t-SNAREs homolog 1B"
"prot-a-3101","R12_amyloidosis","R12_E4_AMYLNAS","Trem-like transcript 4 protein || id:prot-a-3101","Wald ratio",1,0.0428843954818017,0.0890973364942128,0.63028856246488,"prot-a-3101","Trem-like transcript 4 protein"
"prot-a-3229","R12_amyloidosis","R12_E4_AMYLNAS","WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2 || id:prot-a-3229","Wald ratio",1,-0.0239196055490557,0.105581648002674,0.820773062769078,"prot-a-3229","WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2"
"prot-a-2904","R12_amyloidosis","R12_E4_AMYLNAS","Histone-lysine N-methyltransferase SUV420H2 || id:prot-a-2904","MR Egger",3,0.75598418768569,0.788064945734351,0.513225166480843,"prot-a-2904","Histone-lysine N-methyltransferase SUV420H2"
"prot-a-2904","R12_amyloidosis","R12_E4_AMYLNAS","Histone-lysine N-methyltransferase SUV420H2 || id:prot-a-2904","Weighted median",3,0.0414455065054559,0.309597929522895,0.89350631400083,"prot-a-2904","Histone-lysine N-methyltransferase SUV420H2"
"prot-a-2904","R12_amyloidosis","R12_E4_AMYLNAS","Histone-lysine N-methyltransferase SUV420H2 || id:prot-a-2904","Inverse variance weighted",3,0.13521382604009,0.266384340779186,0.611741435629084,"prot-a-2904","Histone-lysine N-methyltransferase SUV420H2"
"prot-a-2904","R12_amyloidosis","R12_E4_AMYLNAS","Histone-lysine N-methyltransferase SUV420H2 || id:prot-a-2904","Simple mode",3,0.00810017877397984,0.366716071607033,0.984383032873737,"prot-a-2904","Histone-lysine N-methyltransferase SUV420H2"
"prot-a-2904","R12_amyloidosis","R12_E4_AMYLNAS","Histone-lysine N-methyltransferase SUV420H2 || id:prot-a-2904","Weighted mode",3,0.00562583829064706,0.381416169266749,0.989570835277623,"prot-a-2904","Histone-lysine N-methyltransferase SUV420H2"
"prot-a-305","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q tumor necrosis factor-related protein 5 || id:prot-a-305","MR Egger",3,-1.16146627578815,0.735995324299651,0.359572501653347,"prot-a-305","Complement C1q tumor necrosis factor-related protein 5"
"prot-a-305","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q tumor necrosis factor-related protein 5 || id:prot-a-305","Weighted median",3,-0.117160489620665,0.186497430700819,0.529863083495585,"prot-a-305","Complement C1q tumor necrosis factor-related protein 5"
"prot-a-305","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q tumor necrosis factor-related protein 5 || id:prot-a-305","Inverse variance weighted",3,-0.263270862102838,0.171780788531832,0.125374978849684,"prot-a-305","Complement C1q tumor necrosis factor-related protein 5"
"prot-a-305","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q tumor necrosis factor-related protein 5 || id:prot-a-305","Simple mode",3,-0.057727679705964,0.286376235701481,0.858887813886941,"prot-a-305","Complement C1q tumor necrosis factor-related protein 5"
"prot-a-305","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q tumor necrosis factor-related protein 5 || id:prot-a-305","Weighted mode",3,-0.0501894530530921,0.274694631848369,0.871869446342803,"prot-a-305","Complement C1q tumor necrosis factor-related protein 5"
"prot-a-333","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase 6 || id:prot-a-333","Inverse variance weighted",2,0.126580349083364,0.148876266906362,0.395192444056594,"prot-a-333","Carbonic anhydrase 6"
"prot-a-2897","R12_amyloidosis","R12_E4_AMYLNAS","Small ubiquitin-related modifier 3 || id:prot-a-2897","Wald ratio",1,-0.108838031986988,0.101947275684467,0.285704876968516,"prot-a-2897","Small ubiquitin-related modifier 3"
"prot-a-2901","R12_amyloidosis","R12_E4_AMYLNAS","Sushi domain-containing protein 1 || id:prot-a-2901","Wald ratio",1,0.42862919364332,0.4446127133608,0.33502051215557,"prot-a-2901","Sushi domain-containing protein 1"
"prot-a-3067","R12_amyloidosis","R12_E4_AMYLNAS","Troponin I, cardiac muscle || id:prot-a-3067","Wald ratio",1,-0.413928338762215,0.249932573289902,0.0976894146696292,"prot-a-3067","Troponin I, cardiac muscle"
"prot-a-3125","R12_amyloidosis","R12_E4_AMYLNAS","Thioredoxin-interacting protein || id:prot-a-3125","Wald ratio",1,0.117408978583196,0.227547364085667,0.605871172114061,"prot-a-3125","Thioredoxin-interacting protein"
"prot-a-301","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q subcomponent subunit C || id:prot-a-301","MR Egger",4,-0.0588046669011589,0.171482800136987,0.7643486380678,"prot-a-301","Complement C1q subcomponent subunit C"
"prot-a-301","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q subcomponent subunit C || id:prot-a-301","Weighted median",4,-0.156623589464039,0.113714529386749,0.168407100638019,"prot-a-301","Complement C1q subcomponent subunit C"
"prot-a-301","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q subcomponent subunit C || id:prot-a-301","Inverse variance weighted",4,-0.151947091947078,0.112273010634582,0.175936980027593,"prot-a-301","Complement C1q subcomponent subunit C"
"prot-a-301","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q subcomponent subunit C || id:prot-a-301","Simple mode",4,0.144506281536962,0.38388367996866,0.731641661072479,"prot-a-301","Complement C1q subcomponent subunit C"
"prot-a-301","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q subcomponent subunit C || id:prot-a-301","Weighted mode",4,-0.152450479093318,0.393630529467877,0.724380822083666,"prot-a-301","Complement C1q subcomponent subunit C"
"prot-a-2899","R12_amyloidosis","R12_E4_AMYLNAS","SUN domain-containing protein 5 || id:prot-a-2899","Inverse variance weighted",2,-0.0529001512985944,0.262924417712492,0.840542909811296,"prot-a-2899","SUN domain-containing protein 5"
"prot-a-2954","R12_amyloidosis","R12_E4_AMYLNAS","Trefoil factor 3 || id:prot-a-2954","Wald ratio",1,-0.189925203725262,0.950113504074505,0.841560836618825,"prot-a-2954","Trefoil factor 3"
"prot-a-2977","R12_amyloidosis","R12_E4_AMYLNAS","Thymocyte nuclear protein 1 || id:prot-a-2977","Wald ratio",1,-0.259911384217335,0.243215717981889,0.285229434828902,"prot-a-2977","Thymocyte nuclear protein 1"
"prot-a-2920","R12_amyloidosis","R12_E4_AMYLNAS","Protachykinin-1 || id:prot-a-2920","MR Egger",4,-0.175712424426383,0.419833664541799,0.716221830047083,"prot-a-2920","Protachykinin-1"
"prot-a-2920","R12_amyloidosis","R12_E4_AMYLNAS","Protachykinin-1 || id:prot-a-2920","Weighted median",4,0.114410080955608,0.184408373638193,0.534983315103463,"prot-a-2920","Protachykinin-1"
"prot-a-2920","R12_amyloidosis","R12_E4_AMYLNAS","Protachykinin-1 || id:prot-a-2920","Inverse variance weighted",4,0.161150957439738,0.158586540967963,0.309548223227715,"prot-a-2920","Protachykinin-1"
"prot-a-2920","R12_amyloidosis","R12_E4_AMYLNAS","Protachykinin-1 || id:prot-a-2920","Simple mode",4,0.0770473575107287,0.273309679801092,0.796344783347133,"prot-a-2920","Protachykinin-1"
"prot-a-2920","R12_amyloidosis","R12_E4_AMYLNAS","Protachykinin-1 || id:prot-a-2920","Weighted mode",4,0.0817598462424631,0.282730105618062,0.791276254269861,"prot-a-2920","Protachykinin-1"
"prot-a-3204","R12_amyloidosis","R12_E4_AMYLNAS","Vacuolar protein sorting-associated protein 4A || id:prot-a-3204","Wald ratio",1,-0.542596071733561,0.327622971818958,0.0976894146696292,"prot-a-3204","Vacuolar protein sorting-associated protein 4A"
"prot-a-372","R12_amyloidosis","R12_E4_AMYLNAS","Cerebellin-4 || id:prot-a-372","MR Egger",3,3.08975510463031,3.56946468836175,0.545781036613765,"prot-a-372","Cerebellin-4"
"prot-a-372","R12_amyloidosis","R12_E4_AMYLNAS","Cerebellin-4 || id:prot-a-372","Weighted median",3,0.316416066880052,0.280555179338299,0.259395456510926,"prot-a-372","Cerebellin-4"
"prot-a-372","R12_amyloidosis","R12_E4_AMYLNAS","Cerebellin-4 || id:prot-a-372","Inverse variance weighted",3,0.189598271475678,0.222616912352565,0.394391974521764,"prot-a-372","Cerebellin-4"
"prot-a-372","R12_amyloidosis","R12_E4_AMYLNAS","Cerebellin-4 || id:prot-a-372","Simple mode",3,0.342262630417824,0.325778989421682,0.403661743865973,"prot-a-372","Cerebellin-4"
"prot-a-372","R12_amyloidosis","R12_E4_AMYLNAS","Cerebellin-4 || id:prot-a-372","Weighted mode",3,0.340378463768855,0.351752444586434,0.435298194379955,"prot-a-372","Cerebellin-4"
"prot-a-3073","R12_amyloidosis","R12_E4_AMYLNAS","TOM1-like protein 1 || id:prot-a-3073","Inverse variance weighted",2,-0.925513870190035,0.228779205979258,5.22236553002411e-05,"prot-a-3073","TOM1-like protein 1"
"prot-a-348","R12_amyloidosis","R12_E4_AMYLNAS","Calcium/calmodulin-dependent protein kinase type II subunit alpha || id:prot-a-348","Wald ratio",1,-0.1854091433849,0.173670514892634,0.285704876968516,"prot-a-348","Calcium/calmodulin-dependent protein kinase type II subunit alpha"
"prot-a-3228","R12_amyloidosis","R12_E4_AMYLNAS","WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2 || id:prot-a-3228","Wald ratio",1,0.0249572937394765,0.0973145568651462,0.797595643446455,"prot-a-3228","WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2"
"prot-a-3152","R12_amyloidosis","R12_E4_AMYLNAS","Unique cartilage matrix-associated protein || id:prot-a-3152","MR Egger",3,-1.5659706087232,0.550269361551528,0.215122903133621,"prot-a-3152","Unique cartilage matrix-associated protein"
"prot-a-3152","R12_amyloidosis","R12_E4_AMYLNAS","Unique cartilage matrix-associated protein || id:prot-a-3152","Weighted median",3,-0.0220660797286857,0.250675702774032,0.929855693272371,"prot-a-3152","Unique cartilage matrix-associated protein"
"prot-a-3152","R12_amyloidosis","R12_E4_AMYLNAS","Unique cartilage matrix-associated protein || id:prot-a-3152","Inverse variance weighted",3,-0.0531717203599537,0.418768483515157,0.898962846306187,"prot-a-3152","Unique cartilage matrix-associated protein"
"prot-a-3152","R12_amyloidosis","R12_E4_AMYLNAS","Unique cartilage matrix-associated protein || id:prot-a-3152","Simple mode",3,0.4370976144911,0.486101166241961,0.463448796502607,"prot-a-3152","Unique cartilage matrix-associated protein"
"prot-a-3152","R12_amyloidosis","R12_E4_AMYLNAS","Unique cartilage matrix-associated protein || id:prot-a-3152","Weighted mode",3,-0.535682937269648,0.74551669640143,0.547030085158265,"prot-a-3152","Unique cartilage matrix-associated protein"
"prot-a-3141","R12_amyloidosis","R12_E4_AMYLNAS","Ubiquitin-conjugating enzyme E2 J2 || id:prot-a-3141","Wald ratio",1,0.260253649635036,0.454003649635036,0.566481313332021,"prot-a-3141","Ubiquitin-conjugating enzyme E2 J2"
"prot-a-2929","R12_amyloidosis","R12_E4_AMYLNAS","Tax1-binding protein 3 || id:prot-a-2929","Wald ratio",1,-0.437438898450947,0.264128399311532,0.0976894146696292,"prot-a-2929","Tax1-binding protein 3"
"prot-a-3014","R12_amyloidosis","R12_E4_AMYLNAS","Transmembrane protein 59-like || id:prot-a-3014","Inverse variance weighted",2,0.467365984583982,0.403127107303562,0.246312969811783,"prot-a-3014","Transmembrane protein 59-like"
"prot-a-3127","R12_amyloidosis","R12_E4_AMYLNAS","Non-receptor tyrosine-protein kinase TYK2 || id:prot-a-3127","Wald ratio",1,0.00230322700296736,0.447983679525223,0.995897839020399,"prot-a-3127","Non-receptor tyrosine-protein kinase TYK2"
"prot-a-3111","R12_amyloidosis","R12_E4_AMYLNAS","Tetratricopeptide repeat protein 17 || id:prot-a-3111","Wald ratio",1,0.278465937762826,0.563120269133726,0.620949389148681,"prot-a-3111","Tetratricopeptide repeat protein 17"
"prot-a-334","R12_amyloidosis","R12_E4_AMYLNAS","Carbonic anhydrase 9 || id:prot-a-334","Inverse variance weighted",2,0.481007439788303,0.537491494677435,0.37083427935787,"prot-a-334","Carbonic anhydrase 9"
"prot-a-2987","R12_amyloidosis","R12_E4_AMYLNAS","Talin-2 || id:prot-a-2987","Wald ratio",1,-0.489695568400771,0.295681310211946,0.0976894146696292,"prot-a-2987","Talin-2"
"prot-a-3225","R12_amyloidosis","R12_E4_AMYLNAS","WAP four-disulfide core domain protein 3 || id:prot-a-3225","Wald ratio",1,-0.327938064516129,0.198011096774194,0.0976894146696292,"prot-a-3225","WAP four-disulfide core domain protein 3"
"prot-a-380","R12_amyloidosis","R12_E4_AMYLNAS","Coiled-coil domain-containing protein 126 || id:prot-a-380","Inverse variance weighted",2,-0.0270048582713414,0.175744290224616,0.877877867515978,"prot-a-380","Coiled-coil domain-containing protein 126"
"prot-a-3214","R12_amyloidosis","R12_E4_AMYLNAS","Vitronectin || id:prot-a-3214","MR Egger",3,0.0748689086810943,0.101608880260638,0.595732642640164,"prot-a-3214","Vitronectin"
"prot-a-3214","R12_amyloidosis","R12_E4_AMYLNAS","Vitronectin || id:prot-a-3214","Weighted median",3,-0.00517414999655118,0.0620095621570116,0.933500759103353,"prot-a-3214","Vitronectin"
"prot-a-3214","R12_amyloidosis","R12_E4_AMYLNAS","Vitronectin || id:prot-a-3214","Inverse variance weighted",3,-0.012127303486651,0.0581646666339545,0.834838978695613,"prot-a-3214","Vitronectin"
"prot-a-3214","R12_amyloidosis","R12_E4_AMYLNAS","Vitronectin || id:prot-a-3214","Simple mode",3,0.0697822566859912,0.134943910262466,0.65657939507081,"prot-a-3214","Vitronectin"
"prot-a-3214","R12_amyloidosis","R12_E4_AMYLNAS","Vitronectin || id:prot-a-3214","Weighted mode",3,-0.00487886720252984,0.238346086899304,0.985527269175937,"prot-a-3214","Vitronectin"
"prot-a-302","R12_amyloidosis","R12_E4_AMYLNAS","Complement C1q-like protein 4 || id:prot-a-302","Wald ratio",1,0.42640181430096,0.402221451440768,0.289091356793537,"prot-a-302","Complement C1q-like protein 4"
"prot-a-3251","R12_amyloidosis","R12_E4_AMYLNAS","14-3-3 protein zeta/delta || id:prot-a-3251","Wald ratio",1,-0.47047760088856,0.284077378748612,0.0976894146696292,"prot-a-3251","14-3-3 protein zeta/delta"
"prot-a-3070","R12_amyloidosis","R12_E4_AMYLNAS","Tensin-4 || id:prot-a-3070","Inverse variance weighted",2,-0.59537630989983,0.247668920675911,0.0162203156631224,"prot-a-3070","Tensin-4"
"prot-a-325","R12_amyloidosis","R12_E4_AMYLNAS","Bcl10-interacting CARD protein || id:prot-a-325","Wald ratio",1,-0.107224863132594,0.1004362398184,0.285704876968516,"prot-a-325","Bcl10-interacting CARD protein"
"prot-a-3280","R12_amyloidosis","R12_E4_AMYLNAS","Zinc/RING finger protein 4 || id:prot-a-3280","Wald ratio",1,0.7261070720423,0.397696629213483,0.0678832099128586,"prot-a-3280","Zinc/RING finger protein 4"
"prot-a-322","R12_amyloidosis","R12_E4_AMYLNAS","Complement component C8 || id:prot-a-322","MR Egger",3,0.170940897890212,0.31203882628694,0.680946896162589,"prot-a-322","Complement component C8"
"prot-a-322","R12_amyloidosis","R12_E4_AMYLNAS","Complement component C8 || id:prot-a-322","Weighted median",3,0.101494911101487,0.182757063806575,0.578652382586569,"prot-a-322","Complement component C8"
"prot-a-322","R12_amyloidosis","R12_E4_AMYLNAS","Complement component C8 || id:prot-a-322","Inverse variance weighted",3,0.131287596016032,0.17308558531603,0.44814417747053,"prot-a-322","Complement component C8"
"prot-a-322","R12_amyloidosis","R12_E4_AMYLNAS","Complement component C8 || id:prot-a-322","Simple mode",3,0.0854602728041135,0.232835860829837,0.748785878806344,"prot-a-322","Complement component C8"
"prot-a-322","R12_amyloidosis","R12_E4_AMYLNAS","Complement component C8 || id:prot-a-322","Weighted mode",3,0.0991449109249773,0.373659863172222,0.815597592413401,"prot-a-322","Complement component C8"
"prot-a-2937","R12_amyloidosis","R12_E4_AMYLNAS","Thromboxane-A synthase || id:prot-a-2937","Wald ratio",1,0.55254926624738,0.342075471698113,0.106249061380602,"prot-a-2937","Thromboxane-A synthase"
"prot-a-3194","R12_amyloidosis","R12_E4_AMYLNAS","Versican core protein || id:prot-a-3194","Wald ratio",1,0.621804171648731,0.442018068287498,0.159504718584978,"prot-a-3194","Versican core protein"
"prot-a-3061","R12_amyloidosis","R12_E4_AMYLNAS","Tumor necrosis factor ligand superfamily member 4 || id:prot-a-3061","Wald ratio",1,0.138383009708738,0.268196601941748,0.605871172114061,"prot-a-3061","Tumor necrosis factor ligand superfamily member 4"
"prot-a-3235","R12_amyloidosis","R12_E4_AMYLNAS","WSC domain-containing protein 2 || id:prot-a-3235","Wald ratio",1,-0.545390557939914,0.329310300429185,0.0976894146696292,"prot-a-3235","WSC domain-containing protein 2"
"prot-a-3171","R12_amyloidosis","R12_E4_AMYLNAS","Protein unc-93 homolog B1 || id:prot-a-3171","Wald ratio",1,-0.205320122730759,0.192320889798006,0.285704876968516,"prot-a-3171","Protein unc-93 homolog B1"
"prot-a-2986","R12_amyloidosis","R12_E4_AMYLNAS","Tolloid-like protein 1 || id:prot-a-2986","Wald ratio",1,0.0375910407414559,0.168167406835296,0.823120351796906,"prot-a-2986","Tolloid-like protein 1"
"prot-a-3239","R12_amyloidosis","R12_E4_AMYLNAS","Glycoprotein Xg || id:prot-a-3239","Inverse variance weighted",2,0.162432623938181,0.248798927172982,0.513841986912269,"prot-a-3239","Glycoprotein Xg"
"prot-a-3094","R12_amyloidosis","R12_E4_AMYLNAS","Translationally-controlled tumor protein || id:prot-a-3094","Wald ratio",1,-0.247229571984436,0.149278793774319,0.0976894146696292,"prot-a-3094","Translationally-controlled tumor protein"
"prot-a-3133","R12_amyloidosis","R12_E4_AMYLNAS","PolyUbiquitin K48-linked || id:prot-a-3133","Inverse variance weighted",2,-0.1838610099774,0.160935039568386,0.253265019939596,"prot-a-3133","PolyUbiquitin K48-linked"
"prot-a-2980","R12_amyloidosis","R12_E4_AMYLNAS","Metalloproteinase inhibitor 4 || id:prot-a-2980","Inverse variance weighted",2,0.0293693998715689,0.156670075578794,0.851299845447938,"prot-a-2980","Metalloproteinase inhibitor 4"
"prot-a-2911","R12_amyloidosis","R12_E4_AMYLNAS","Synaptotagmin-11 || id:prot-a-2911","Inverse variance weighted",2,0.147655399719293,0.440664972662069,0.737569223060894,"prot-a-2911","Synaptotagmin-11"
"prot-a-341","R12_amyloidosis","R12_E4_AMYLNAS","Procalcitonin || id:prot-a-341","Wald ratio",1,-0.313943153620573,0.313667944958268,0.316886089449979,"prot-a-341","Procalcitonin"
"prot-a-3119","R12_amyloidosis","R12_E4_AMYLNAS","Twisted gastrulation protein homolog 1 || id:prot-a-3119","Wald ratio",1,0.453763202725724,0.428031232254401,0.289091356793537,"prot-a-3119","Twisted gastrulation protein homolog 1"
"prot-a-3154","R12_amyloidosis","R12_E4_AMYLNAS","Ubiquitin-fold modifier 1 || id:prot-a-3154","Wald ratio",1,-0.205671450538186,0.192686314710405,0.285795750316698,"prot-a-3154","Ubiquitin-fold modifier 1"
"prot-a-3022","R12_amyloidosis","R12_E4_AMYLNAS","Transmembrane protease serine 11A || id:prot-a-3022","Wald ratio",1,-0.533719797349961,0.49082034294622,0.276858490360966,"prot-a-3022","Transmembrane protease serine 11A"
"prot-a-3145","R12_amyloidosis","R12_E4_AMYLNAS","Ubiquitin-conjugating enzyme E2 variant 1 || id:prot-a-3145","Wald ratio",1,-0.435191780821918,0.262771575342466,0.0976894146696292,"prot-a-3145","Ubiquitin-conjugating enzyme E2 variant 1"
"prot-a-3140","R12_amyloidosis","R12_E4_AMYLNAS","Ubiquitin-conjugating enzyme E2 J2 || id:prot-a-3140","Inverse variance weighted",2,-0.311731484640146,0.38112053809532,0.413394817185932,"prot-a-3140","Ubiquitin-conjugating enzyme E2 J2"
"prot-a-3039","R12_amyloidosis","R12_E4_AMYLNAS","Tumor necrosis factor receptor superfamily member 11B || id:prot-a-3039","Inverse variance weighted",2,0.0663968665975016,0.259891354663574,0.798352913926635,"prot-a-3039","Tumor necrosis factor receptor superfamily member 11B"
"prot-a-2907","R12_amyloidosis","R12_E4_AMYLNAS","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 || id:prot-a-2907","MR Egger",4,0.162054026625522,0.156493580178646,0.409214682610146,"prot-a-2907","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
